,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
6242,1,68,173.0,77.0,12.0,91.0,39.8
11358,0,57,176.0,74.0,12.0,94.0,40.1
14059,1,33,177.0,75.0,11.0,95.0,40.1
7423,0,36,181.0,77.0,7.0,84.0,39.2
13787,1,39,196.0,98.0,6.0,88.0,39.2
10152,1,47,183.0,81.0,5.0,77.0,39.3
10784,0,37,170.0,65.0,18.0,100.0,40.5
5520,1,76,208.0,112.0,6.0,88.0,39.4
9408,0,31,175.0,65.0,15.0,95.0,39.8
13055,0,36,172.0,68.0,19.0,98.0,40.2
11222,1,20,177.0,79.0,4.0,81.0,38.9
9256,1,75,180.0,84.0,26.0,109.0,40.9
3786,1,27,179.0,78.0,27.0,111.0,40.7
11140,1,42,181.0,78.0,7.0,77.0,39.7
8345,0,24,144.0,46.0,8.0,90.0,39.4
2161,0,69,172.0,69.0,11.0,95.0,39.7
3008,0,25,181.0,78.0,15.0,96.0,39.9
1105,0,59,159.0,65.0,29.0,105.0,40.9
11047,0,63,164.0,63.0,28.0,102.0,40.9
692,0,43,158.0,61.0,22.0,99.0,40.6
11730,1,64,182.0,92.0,22.0,101.0,40.4
4956,0,20,148.0,54.0,4.0,73.0,38.9
8307,0,26,181.0,73.0,24.0,104.0,40.6
4369,1,20,182.0,86.0,4.0,86.0,38.6
2765,1,30,199.0,100.0,24.0,105.0,40.6
3929,1,31,180.0,79.0,4.0,86.0,39.1
11427,0,47,152.0,55.0,28.0,106.0,40.8
14907,1,62,180.0,82.0,20.0,104.0,40.6
7778,1,26,178.0,84.0,11.0,91.0,40.2
14858,0,71,163.0,68.0,5.0,90.0,39.3
628,0,28,160.0,63.0,5.0,85.0,39.1
2451,0,36,141.0,48.0,14.0,98.0,40.0
10692,0,29,137.0,47.0,12.0,86.0,40.1
3824,0,32,160.0,62.0,28.0,107.0,40.7
13473,0,45,162.0,67.0,17.0,99.0,40.2
14940,1,55,191.0,98.0,17.0,104.0,40.2
3743,0,66,165.0,63.0,26.0,98.0,40.7
2176,1,24,195.0,98.0,20.0,105.0,40.6
6689,0,24,161.0,61.0,25.0,97.0,41.0
8858,1,43,177.0,80.0,27.0,103.0,40.9
3318,1,63,199.0,101.0,14.0,81.0,40.1
10865,0,75,152.0,51.0,3.0,89.0,38.3
9653,0,71,180.0,76.0,13.0,89.0,40.3
7432,1,24,180.0,81.0,27.0,94.0,40.6
2787,1,35,188.0,89.0,5.0,83.0,39.0
1196,0,65,176.0,75.0,28.0,111.0,40.6
1676,0,24,167.0,62.0,18.0,108.0,40.5
3947,1,56,173.0,73.0,4.0,85.0,38.4
7618,0,56,183.0,80.0,21.0,97.0,40.4
4444,1,36,182.0,82.0,8.0,90.0,39.5
5722,1,31,199.0,109.0,21.0,95.0,40.5
11671,0,72,156.0,61.0,29.0,107.0,40.7
12712,1,72,183.0,86.0,24.0,105.0,40.5
2369,1,26,179.0,71.0,16.0,97.0,40.3
4967,0,24,165.0,66.0,14.0,90.0,39.7
2217,0,70,161.0,62.0,6.0,90.0,39.2
8148,1,52,185.0,88.0,15.0,93.0,40.1
10410,0,78,175.0,74.0,19.0,101.0,40.4
3326,1,27,168.0,64.0,24.0,105.0,40.5
11115,0,62,178.0,73.0,16.0,93.0,40.5
3583,0,39,165.0,65.0,19.0,106.0,40.4
14667,1,72,196.0,92.0,25.0,110.0,40.5
14738,0,22,182.0,74.0,24.0,107.0,40.7
3619,1,39,194.0,94.0,1.0,84.0,37.8
6217,1,35,202.0,97.0,24.0,103.0,40.8
2468,1,20,190.0,83.0,4.0,86.0,38.8
8277,0,52,172.0,73.0,16.0,92.0,40.3
12689,0,44,167.0,69.0,15.0,102.0,40.3
5973,0,20,187.0,75.0,1.0,75.0,37.6
3667,1,29,196.0,100.0,24.0,106.0,40.6
5158,0,26,147.0,52.0,8.0,89.0,39.8
7594,1,47,182.0,82.0,19.0,104.0,40.3
6976,0,40,176.0,70.0,18.0,96.0,40.6
10211,0,65,160.0,56.0,2.0,74.0,38.3
3423,0,30,169.0,62.0,13.0,93.0,40.2
8199,1,59,178.0,83.0,5.0,90.0,39.2
2409,0,49,164.0,63.0,18.0,103.0,40.3
3212,1,50,203.0,101.0,19.0,96.0,40.5
14371,0,51,164.0,68.0,21.0,97.0,40.7
5366,1,47,199.0,98.0,9.0,79.0,39.3
11141,1,31,197.0,99.0,2.0,86.0,38.0
6593,1,22,192.0,96.0,20.0,100.0,40.7
2895,1,70,193.0,97.0,15.0,96.0,40.1
13126,0,47,167.0,67.0,25.0,101.0,40.6
13825,1,56,190.0,97.0,2.0,79.0,37.9
3642,1,58,188.0,88.0,18.0,101.0,40.3
11102,0,67,150.0,51.0,26.0,108.0,40.6
11031,0,42,175.0,69.0,5.0,83.0,39.3
12576,1,43,177.0,77.0,7.0,80.0,39.4
9475,1,29,193.0,93.0,15.0,92.0,40.1
10193,0,26,156.0,64.0,28.0,105.0,40.9
12919,0,60,172.0,65.0,10.0,92.0,39.2
9061,0,79,151.0,51.0,4.0,83.0,39.1
14534,1,27,193.0,88.0,24.0,105.0,40.5
13453,0,35,161.0,58.0,9.0,84.0,39.6
8548,1,21,186.0,88.0,20.0,110.0,40.3
14865,0,34,152.0,51.0,18.0,98.0,40.3
5451,0,36,166.0,67.0,10.0,94.0,40.0
7160,0,29,168.0,64.0,25.0,109.0,40.5
7866,1,59,196.0,93.0,25.0,98.0,40.7
2743,1,24,201.0,94.0,14.0,99.0,40.5
14894,1,48,173.0,77.0,2.0,81.0,38.0
10082,1,33,176.0,81.0,7.0,83.0,39.2
9797,1,41,180.0,83.0,17.0,91.0,40.4
4958,1,38,170.0,75.0,14.0,95.0,40.4
13130,0,64,168.0,65.0,20.0,105.0,40.4
10572,0,45,182.0,76.0,8.0,89.0,39.9
6474,0,24,161.0,61.0,12.0,104.0,40.2
7888,1,22,189.0,88.0,14.0,96.0,39.9
8811,0,21,170.0,70.0,15.0,96.0,40.2
492,1,27,182.0,81.0,18.0,105.0,40.5
1116,1,24,183.0,82.0,14.0,88.0,40.3
5637,0,49,179.0,75.0,17.0,98.0,40.6
13175,1,20,190.0,93.0,12.0,94.0,39.9
14808,0,28,184.0,76.0,6.0,91.0,39.3
11092,0,40,155.0,61.0,4.0,87.0,39.0
13577,0,66,158.0,57.0,8.0,90.0,39.5
12914,1,39,182.0,84.0,21.0,103.0,40.8
6589,0,30,173.0,72.0,9.0,95.0,39.7
13614,0,27,196.0,96.0,11.0,93.0,40.0
7557,1,77,167.0,72.0,8.0,83.0,39.7
11987,1,48,178.0,85.0,16.0,88.0,40.5
5241,1,22,196.0,91.0,9.0,92.0,39.7
13872,0,24,152.0,49.0,27.0,101.0,40.9
2783,0,77,159.0,61.0,28.0,114.0,40.8
11017,0,52,175.0,66.0,3.0,83.0,38.7
1696,0,42,155.0,57.0,22.0,110.0,40.6
5685,1,28,197.0,89.0,28.0,106.0,40.9
2295,0,31,165.0,62.0,5.0,80.0,38.8
5939,0,62,161.0,61.0,18.0,97.0,40.7
7763,0,69,152.0,55.0,18.0,99.0,40.5
10244,0,33,147.0,51.0,14.0,84.0,39.9
9968,0,34,162.0,61.0,20.0,99.0,40.7
3313,0,35,166.0,70.0,14.0,93.0,40.1
4781,1,23,191.0,82.0,4.0,76.0,38.9
8350,0,59,169.0,65.0,25.0,112.0,40.6
11153,0,45,169.0,63.0,16.0,94.0,40.4
9784,0,39,152.0,50.0,15.0,91.0,40.1
9915,1,43,197.0,97.0,3.0,83.0,38.9
7605,0,63,160.0,61.0,10.0,89.0,40.1
215,1,34,181.0,78.0,3.0,86.0,38.2
6707,0,27,164.0,57.0,18.0,101.0,40.5
12343,0,21,169.0,66.0,10.0,98.0,40.1
8682,1,47,196.0,101.0,22.0,103.0,40.9
13708,0,27,173.0,68.0,26.0,97.0,40.8
3483,1,59,189.0,85.0,22.0,104.0,40.5
7006,0,21,154.0,55.0,7.0,93.0,39.5
5102,0,24,175.0,74.0,17.0,88.0,40.5
6599,1,28,197.0,96.0,4.0,87.0,38.6
3764,1,29,190.0,92.0,22.0,93.0,40.5
11883,0,43,168.0,67.0,24.0,107.0,40.7
6410,1,69,181.0,85.0,13.0,93.0,40.4
11343,0,22,162.0,55.0,10.0,94.0,39.7
25,1,29,176.0,75.0,10.0,83.0,39.7
10601,1,39,198.0,99.0,27.0,109.0,40.8
7659,0,40,159.0,58.0,18.0,106.0,40.1
13077,0,50,176.0,70.0,6.0,91.0,39.3
9744,1,61,186.0,88.0,21.0,101.0,40.7
13812,1,58,192.0,89.0,10.0,88.0,39.9
12928,0,47,167.0,62.0,15.0,83.0,40.2
6683,0,72,171.0,68.0,4.0,82.0,38.4
9171,0,21,171.0,67.0,13.0,94.0,40.0
10039,1,65,169.0,77.0,6.0,82.0,39.3
14275,0,33,162.0,59.0,1.0,84.0,37.9
8584,0,42,169.0,68.0,16.0,97.0,40.6
11565,0,20,164.0,63.0,22.0,113.0,40.5
12888,0,58,157.0,62.0,22.0,102.0,40.7
11491,1,33,197.0,100.0,3.0,90.0,38.5
14478,1,32,196.0,99.0,12.0,96.0,39.9
12408,1,34,184.0,81.0,9.0,86.0,39.8
1102,0,55,157.0,57.0,24.0,105.0,40.5
3276,1,65,192.0,90.0,26.0,109.0,40.9
5345,0,54,170.0,72.0,15.0,89.0,40.2
13622,1,31,192.0,93.0,28.0,108.0,40.7
13201,0,25,155.0,59.0,14.0,86.0,40.1
8386,1,24,171.0,77.0,5.0,86.0,39.1
8835,0,70,179.0,73.0,25.0,107.0,40.7
10870,1,32,207.0,103.0,18.0,106.0,40.3
14988,0,26,160.0,61.0,22.0,110.0,40.7
2207,0,74,173.0,78.0,30.0,107.0,40.9
4552,0,52,168.0,68.0,18.0,95.0,40.6
4402,1,66,176.0,81.0,8.0,89.0,39.9
7395,0,28,171.0,68.0,3.0,90.0,38.6
3718,1,29,170.0,69.0,10.0,88.0,39.7
972,0,50,170.0,68.0,3.0,84.0,38.4
4579,0,77,166.0,63.0,19.0,107.0,40.5
6516,0,21,172.0,65.0,4.0,79.0,38.8
719,1,43,178.0,82.0,16.0,102.0,40.0
6155,0,28,157.0,49.0,7.0,89.0,39.2
14161,0,41,181.0,70.0,2.0,76.0,38.7
2803,1,61,184.0,80.0,25.0,104.0,40.5
2566,1,20,176.0,76.0,4.0,89.0,39.0
4025,0,42,149.0,50.0,15.0,99.0,40.2
6198,0,28,174.0,68.0,10.0,94.0,39.3
8224,1,36,192.0,98.0,24.0,105.0,40.8
13254,1,67,183.0,87.0,26.0,106.0,40.4
4063,0,40,158.0,52.0,24.0,108.0,40.4
9889,1,38,184.0,90.0,6.0,88.0,39.3
2792,0,33,174.0,72.0,20.0,98.0,40.6
2222,0,60,166.0,66.0,22.0,111.0,40.6
5818,0,34,162.0,60.0,19.0,102.0,40.5
3866,0,25,158.0,53.0,21.0,103.0,40.4
10833,0,20,142.0,45.0,25.0,96.0,40.6
13376,1,48,180.0,86.0,11.0,91.0,40.0
13641,1,23,185.0,89.0,15.0,92.0,39.9
11387,0,64,167.0,62.0,21.0,104.0,40.4
3227,0,20,169.0,65.0,3.0,82.0,38.7
4214,0,36,159.0,61.0,13.0,91.0,39.9
3923,0,38,173.0,77.0,15.0,94.0,40.3
10469,0,41,173.0,71.0,25.0,109.0,40.7
11177,0,53,174.0,73.0,5.0,88.0,39.4
1401,0,55,150.0,53.0,5.0,82.0,38.8
8931,0,26,132.0,36.0,5.0,91.0,39.2
7703,1,28,193.0,84.0,7.0,87.0,39.7
4979,1,23,192.0,91.0,27.0,108.0,40.8
3253,0,43,173.0,67.0,5.0,82.0,39.2
14564,1,70,171.0,80.0,30.0,108.0,41.0
2661,0,72,172.0,72.0,13.0,101.0,40.1
2158,0,21,168.0,65.0,29.0,105.0,41.2
8578,1,34,187.0,91.0,26.0,110.0,40.9
8088,1,45,188.0,87.0,5.0,89.0,39.4
674,0,42,157.0,56.0,18.0,95.0,40.5
11392,1,29,187.0,84.0,16.0,93.0,40.5
7011,0,21,173.0,70.0,4.0,87.0,38.9
10997,0,25,172.0,66.0,5.0,88.0,39.4
10197,1,46,186.0,93.0,21.0,96.0,41.1
3841,1,77,201.0,101.0,24.0,109.0,40.8
1815,0,31,168.0,69.0,6.0,86.0,39.0
14149,1,45,184.0,89.0,6.0,88.0,39.1
14760,0,59,179.0,77.0,13.0,97.0,39.8
2100,1,37,170.0,69.0,5.0,91.0,39.1
13222,0,53,156.0,57.0,8.0,91.0,39.7
6708,0,23,172.0,67.0,7.0,86.0,39.2
1673,1,35,197.0,100.0,16.0,106.0,40.3
10293,0,21,157.0,59.0,5.0,71.0,39.1
4213,0,59,183.0,84.0,12.0,86.0,40.2
11292,1,33,183.0,87.0,4.0,95.0,39.4
10892,0,40,151.0,55.0,24.0,111.0,40.4
1548,0,32,158.0,58.0,9.0,91.0,39.8
12484,1,29,184.0,89.0,13.0,87.0,40.1
8547,0,45,164.0,58.0,16.0,103.0,40.3
5184,0,66,145.0,49.0,18.0,104.0,40.2
1461,0,26,158.0,63.0,3.0,80.0,38.6
14087,0,32,174.0,70.0,24.0,100.0,40.6
3220,0,38,162.0,59.0,8.0,89.0,39.3
12645,0,26,157.0,60.0,1.0,82.0,37.7
13747,1,23,195.0,97.0,3.0,83.0,38.5
7170,1,54,185.0,80.0,26.0,97.0,40.7
7430,1,55,192.0,102.0,18.0,95.0,40.1
14311,1,24,179.0,82.0,10.0,90.0,39.2
1751,0,67,167.0,63.0,12.0,89.0,40.0
3976,0,27,156.0,55.0,19.0,104.0,40.6
8353,0,44,176.0,71.0,3.0,85.0,38.7
1772,0,45,168.0,60.0,12.0,83.0,40.0
9388,0,30,148.0,47.0,29.0,105.0,40.5
10070,0,36,154.0,51.0,14.0,91.0,40.2
2016,1,59,169.0,76.0,8.0,78.0,39.4
2005,0,43,152.0,56.0,25.0,105.0,40.6
3893,0,44,173.0,66.0,25.0,88.0,40.6
3237,1,21,175.0,73.0,22.0,95.0,41.0
4424,0,24,167.0,63.0,24.0,97.0,40.6
10270,0,26,171.0,70.0,16.0,98.0,40.3
8588,0,33,151.0,50.0,15.0,95.0,40.0
2257,1,24,179.0,81.0,19.0,97.0,40.3
4072,0,21,179.0,74.0,26.0,106.0,40.8
5574,0,74,151.0,58.0,23.0,97.0,40.7
9083,0,20,161.0,58.0,16.0,85.0,40.4
14268,1,36,175.0,74.0,2.0,82.0,38.1
5355,1,26,182.0,88.0,15.0,94.0,40.2
8418,1,72,177.0,80.0,7.0,82.0,39.2
6093,1,28,198.0,103.0,2.0,87.0,38.3
7935,1,47,185.0,91.0,9.0,88.0,39.4
12136,1,23,181.0,76.0,8.0,84.0,39.1
1519,1,29,169.0,68.0,15.0,92.0,40.6
12247,0,29,161.0,63.0,23.0,103.0,40.6
1378,0,29,178.0,76.0,26.0,100.0,40.8
5672,0,48,180.0,71.0,10.0,86.0,40.0
9215,1,35,182.0,83.0,11.0,91.0,40.0
2587,1,73,185.0,87.0,26.0,99.0,40.6
14650,1,35,196.0,96.0,28.0,112.0,41.0
5621,0,41,176.0,73.0,17.0,98.0,40.2
11823,0,55,181.0,77.0,24.0,109.0,40.6
12341,1,48,191.0,91.0,9.0,83.0,39.1
5842,1,32,193.0,102.0,17.0,104.0,40.0
7122,0,30,144.0,47.0,21.0,99.0,40.6
5832,1,29,173.0,70.0,6.0,81.0,39.3
9821,0,35,156.0,57.0,3.0,84.0,38.3
4888,0,65,151.0,52.0,21.0,105.0,40.9
5904,0,71,165.0,67.0,13.0,89.0,39.9
522,0,33,172.0,76.0,5.0,79.0,38.7
8043,1,30,184.0,79.0,16.0,90.0,39.9
3607,0,24,171.0,68.0,11.0,89.0,39.6
9120,1,28,192.0,99.0,8.0,81.0,39.7
234,1,47,198.0,97.0,7.0,91.0,39.3
3796,1,57,191.0,92.0,9.0,87.0,40.0
6318,1,24,192.0,93.0,20.0,97.0,40.6
7094,1,64,186.0,84.0,28.0,100.0,40.6
10202,1,49,176.0,77.0,14.0,97.0,39.9
1948,0,28,159.0,56.0,11.0,93.0,40.0
6361,1,32,192.0,91.0,1.0,88.0,37.6
14108,0,57,148.0,51.0,8.0,85.0,39.6
11759,1,60,178.0,78.0,26.0,103.0,40.5
6091,0,23,165.0,66.0,11.0,96.0,40.0
13637,1,36,172.0,72.0,7.0,86.0,39.4
2224,0,67,151.0,59.0,27.0,105.0,40.8
9298,0,28,152.0,53.0,13.0,98.0,40.1
13573,0,39,143.0,47.0,11.0,94.0,39.9
9010,0,24,147.0,48.0,4.0,91.0,38.8
5571,0,70,166.0,66.0,13.0,98.0,39.7
4523,0,52,160.0,57.0,25.0,105.0,40.7
5793,1,21,181.0,81.0,15.0,100.0,40.0
14405,0,29,163.0,60.0,19.0,109.0,40.1
5738,1,26,178.0,78.0,13.0,95.0,39.9
2624,0,68,149.0,52.0,22.0,86.0,40.3
4728,1,36,194.0,96.0,8.0,82.0,39.4
7818,1,77,175.0,79.0,28.0,104.0,41.0
8859,0,20,161.0,60.0,29.0,107.0,40.3
14876,0,28,157.0,53.0,3.0,81.0,38.5
13684,1,22,195.0,97.0,2.0,84.0,38.2
9080,0,34,154.0,58.0,26.0,108.0,40.7
11142,1,71,197.0,92.0,15.0,91.0,40.0
2437,1,26,192.0,84.0,5.0,78.0,38.9
6056,0,51,168.0,60.0,30.0,111.0,41.3
9009,0,35,179.0,75.0,19.0,100.0,40.5
6352,1,34,189.0,89.0,30.0,114.0,40.8
10533,1,39,178.0,79.0,11.0,92.0,39.6
3167,0,22,153.0,55.0,21.0,107.0,41.1
1809,1,39,203.0,103.0,2.0,74.0,38.2
12131,1,20,187.0,85.0,12.0,81.0,40.1
7161,1,28,191.0,89.0,2.0,90.0,38.4
9456,1,29,176.0,78.0,14.0,103.0,40.5
5086,0,28,166.0,64.0,19.0,93.0,40.7
12074,1,64,190.0,94.0,21.0,107.0,40.3
7016,0,36,153.0,57.0,2.0,91.0,38.6
11674,0,29,162.0,62.0,28.0,111.0,40.8
4945,1,28,195.0,94.0,17.0,100.0,40.5
6046,1,53,170.0,73.0,16.0,96.0,40.0
14439,0,34,178.0,72.0,23.0,104.0,40.9
13899,0,22,168.0,62.0,9.0,88.0,39.7
6919,0,35,170.0,70.0,21.0,94.0,40.8
5590,1,58,187.0,87.0,8.0,93.0,39.3
7226,1,35,191.0,94.0,17.0,96.0,40.3
1228,0,58,163.0,60.0,29.0,103.0,41.1
13586,0,46,146.0,55.0,5.0,92.0,39.1
6846,1,43,180.0,80.0,2.0,74.0,38.7
8244,0,20,150.0,49.0,6.0,89.0,39.2
14692,1,37,173.0,81.0,3.0,82.0,38.8
6555,1,29,168.0,73.0,14.0,93.0,40.3
159,0,26,170.0,68.0,23.0,105.0,40.7
8851,1,28,181.0,82.0,2.0,88.0,37.8
9779,0,53,175.0,70.0,8.0,88.0,39.4
1589,0,63,145.0,52.0,22.0,94.0,40.8
14764,0,24,165.0,65.0,6.0,94.0,39.5
14236,0,22,146.0,50.0,22.0,108.0,40.5
14213,1,34,185.0,84.0,20.0,93.0,40.4
14007,0,32,173.0,68.0,4.0,84.0,39.2
6687,0,21,181.0,73.0,20.0,100.0,40.4
14022,1,30,187.0,91.0,18.0,96.0,40.1
11270,1,65,190.0,91.0,27.0,114.0,40.5
10576,0,48,175.0,75.0,11.0,92.0,40.0
11868,0,28,173.0,71.0,12.0,94.0,39.9
7480,1,34,177.0,75.0,23.0,101.0,40.8
13902,0,33,150.0,52.0,30.0,112.0,41.2
1556,1,36,204.0,106.0,20.0,96.0,40.5
2828,1,35,194.0,98.0,6.0,86.0,39.5
436,1,36,190.0,95.0,7.0,83.0,39.5
5789,1,39,193.0,100.0,8.0,96.0,39.6
12224,1,35,198.0,97.0,22.0,102.0,40.6
1588,1,46,188.0,91.0,19.0,104.0,40.3
7398,0,67,179.0,81.0,21.0,107.0,40.6
2780,1,56,194.0,97.0,11.0,84.0,40.0
13478,0,31,161.0,55.0,4.0,87.0,39.1
9242,1,70,192.0,92.0,3.0,76.0,38.8
5686,1,22,194.0,91.0,28.0,108.0,40.6
3965,0,47,152.0,55.0,16.0,98.0,40.3
4727,0,53,158.0,60.0,14.0,87.0,40.2
9165,1,22,195.0,89.0,15.0,93.0,40.2
1238,1,43,205.0,103.0,16.0,101.0,40.4
2951,0,26,185.0,79.0,4.0,76.0,38.8
10534,1,45,202.0,106.0,16.0,95.0,40.4
10928,0,34,156.0,57.0,23.0,100.0,40.5
12728,0,28,146.0,48.0,14.0,107.0,40.4
13809,0,22,160.0,60.0,25.0,102.0,40.9
1497,0,37,157.0,56.0,6.0,92.0,39.0
6465,0,67,157.0,54.0,5.0,81.0,39.2
7355,1,69,183.0,94.0,7.0,88.0,39.4
7823,1,31,202.0,102.0,8.0,79.0,39.6
7547,0,35,157.0,52.0,9.0,89.0,39.7
7913,0,28,168.0,70.0,17.0,96.0,40.4
10614,1,67,186.0,91.0,20.0,92.0,40.6
12841,0,24,183.0,70.0,14.0,96.0,39.9
5185,1,43,170.0,79.0,6.0,90.0,39.3
5647,1,29,183.0,87.0,17.0,97.0,40.2
14100,0,53,177.0,72.0,10.0,91.0,39.9
5242,0,77,169.0,67.0,28.0,109.0,40.7
2130,0,25,159.0,58.0,17.0,96.0,40.2
2092,0,30,163.0,63.0,14.0,83.0,40.3
5409,1,65,177.0,78.0,30.0,112.0,40.6
10207,1,31,187.0,88.0,18.0,95.0,40.2
187,0,25,180.0,75.0,23.0,97.0,40.6
11216,0,20,168.0,59.0,2.0,85.0,37.9
7938,1,58,199.0,105.0,8.0,95.0,39.7
3655,0,20,165.0,61.0,28.0,102.0,41.0
3426,0,42,173.0,66.0,2.0,84.0,38.5
11967,1,30,186.0,87.0,28.0,118.0,40.5
1381,0,24,175.0,73.0,11.0,87.0,39.8
11693,1,25,186.0,86.0,11.0,98.0,40.1
8605,1,25,190.0,95.0,3.0,85.0,38.4
7427,0,42,159.0,58.0,7.0,84.0,39.4
5037,1,59,198.0,107.0,23.0,106.0,40.5
4897,1,29,189.0,91.0,3.0,91.0,38.7
3175,0,39,173.0,69.0,3.0,92.0,38.6
13128,1,51,168.0,68.0,2.0,71.0,38.1
11946,0,35,167.0,65.0,8.0,97.0,39.6
8448,0,32,160.0,54.0,2.0,87.0,38.3
14851,0,61,183.0,75.0,18.0,102.0,40.1
14429,0,24,162.0,61.0,28.0,106.0,40.7
2235,1,40,177.0,84.0,7.0,82.0,39.4
8068,1,64,209.0,107.0,23.0,111.0,40.7
9959,0,26,157.0,62.0,17.0,88.0,40.3
4236,1,21,178.0,79.0,11.0,86.0,39.7
14266,0,25,154.0,57.0,26.0,100.0,40.9
13912,0,21,180.0,73.0,14.0,88.0,40.4
9764,1,29,199.0,97.0,27.0,107.0,40.7
24,1,48,182.0,85.0,1.0,80.0,37.7
3363,1,28,184.0,79.0,16.0,93.0,40.1
1088,0,52,176.0,70.0,14.0,89.0,40.4
10886,0,24,161.0,60.0,12.0,103.0,39.8
8733,0,33,153.0,60.0,8.0,84.0,39.4
13740,0,44,163.0,65.0,23.0,99.0,40.6
2841,0,27,157.0,55.0,15.0,101.0,40.5
10503,0,23,155.0,57.0,5.0,91.0,39.0
7537,0,38,156.0,57.0,11.0,87.0,39.9
7470,0,62,185.0,85.0,16.0,98.0,40.3
14861,1,59,192.0,92.0,13.0,95.0,40.1
4152,1,38,182.0,80.0,27.0,114.0,40.6
9501,1,77,187.0,89.0,15.0,89.0,40.0
695,0,53,170.0,67.0,19.0,95.0,40.0
13776,1,25,189.0,90.0,21.0,102.0,40.5
6337,1,22,187.0,89.0,16.0,96.0,40.1
1227,1,64,198.0,103.0,28.0,108.0,40.9
1999,1,51,187.0,91.0,24.0,98.0,40.9
276,1,72,172.0,82.0,19.0,107.0,40.5
11384,0,23,198.0,82.0,17.0,100.0,40.4
5929,1,67,169.0,77.0,26.0,108.0,40.7
2953,1,29,167.0,71.0,5.0,85.0,39.2
3637,0,39,182.0,72.0,17.0,99.0,39.9
3906,0,47,154.0,53.0,25.0,103.0,40.6
4778,1,28,191.0,91.0,30.0,111.0,41.0
5845,0,30,174.0,67.0,24.0,102.0,40.5
14546,1,47,174.0,78.0,15.0,91.0,40.3
4117,0,43,172.0,67.0,21.0,99.0,40.6
11345,0,55,162.0,57.0,28.0,122.0,40.9
1137,1,35,163.0,66.0,29.0,112.0,40.9
2767,0,31,165.0,62.0,7.0,85.0,39.3
8182,1,46,194.0,88.0,1.0,80.0,37.6
12248,1,54,194.0,95.0,24.0,96.0,40.7
11879,1,32,203.0,111.0,17.0,93.0,40.1
7661,1,38,197.0,94.0,3.0,83.0,38.5
9134,0,79,168.0,70.0,23.0,97.0,40.5
11134,0,37,168.0,67.0,2.0,88.0,38.2
2490,0,49,178.0,77.0,23.0,109.0,40.4
14524,1,38,168.0,67.0,11.0,82.0,39.7
7742,0,29,179.0,73.0,21.0,108.0,40.6
3935,0,32,154.0,57.0,10.0,96.0,39.7
2384,1,78,176.0,79.0,8.0,91.0,39.5
8016,0,26,167.0,66.0,20.0,94.0,40.1
7084,0,73,153.0,53.0,28.0,119.0,40.8
115,1,50,171.0,74.0,2.0,82.0,38.1
1863,0,65,153.0,55.0,18.0,103.0,40.5
10750,1,24,191.0,90.0,23.0,98.0,40.7
3119,0,60,141.0,46.0,6.0,86.0,39.5
4258,0,56,158.0,58.0,24.0,104.0,40.2
13853,1,63,202.0,102.0,1.0,91.0,37.4
12686,1,49,188.0,89.0,29.0,107.0,40.6
2819,0,64,164.0,57.0,15.0,92.0,39.7
11418,0,57,157.0,57.0,14.0,89.0,39.9
11242,0,20,155.0,51.0,11.0,98.0,39.7
13638,1,22,183.0,84.0,29.0,102.0,40.5
4699,1,48,191.0,88.0,8.0,84.0,39.6
3802,1,49,180.0,81.0,21.0,103.0,40.4
6068,1,62,175.0,72.0,23.0,99.0,40.7
3536,0,54,153.0,52.0,9.0,92.0,39.9
3825,0,23,160.0,62.0,9.0,97.0,39.3
6642,0,50,174.0,65.0,18.0,100.0,40.1
12968,1,58,187.0,93.0,2.0,81.0,38.0
1946,0,49,171.0,64.0,6.0,89.0,39.6
13096,0,77,170.0,66.0,11.0,96.0,39.8
11429,0,63,170.0,71.0,3.0,74.0,38.7
12496,0,60,163.0,65.0,21.0,97.0,40.5
9802,1,32,187.0,88.0,8.0,97.0,39.4
7269,0,67,175.0,71.0,3.0,95.0,38.5
11686,1,26,174.0,75.0,7.0,84.0,39.4
7929,1,55,200.0,100.0,23.0,109.0,40.6
7166,1,26,187.0,88.0,18.0,94.0,40.6
6963,0,24,135.0,45.0,6.0,83.0,39.2
5867,1,20,185.0,82.0,6.0,81.0,39.0
10859,0,22,167.0,59.0,16.0,99.0,40.2
4761,0,30,166.0,58.0,28.0,111.0,41.0
10386,0,34,156.0,49.0,28.0,110.0,40.5
882,1,28,182.0,76.0,21.0,107.0,40.6
557,0,30,162.0,57.0,18.0,98.0,40.5
12153,0,70,172.0,73.0,23.0,102.0,40.8
1207,1,27,187.0,89.0,11.0,94.0,40.0
13390,0,23,158.0,58.0,26.0,109.0,40.5
7684,1,27,188.0,95.0,4.0,87.0,38.7
11576,1,51,179.0,85.0,13.0,102.0,39.7
9702,0,21,158.0,54.0,19.0,84.0,40.4
6538,1,33,170.0,70.0,21.0,101.0,40.5
10485,1,27,172.0,72.0,22.0,98.0,40.9
3211,1,39,189.0,94.0,11.0,86.0,40.1
3630,0,54,171.0,70.0,8.0,78.0,39.1
1708,0,49,185.0,79.0,27.0,102.0,41.2
12364,0,23,166.0,59.0,2.0,82.0,38.1
8458,1,28,183.0,87.0,15.0,100.0,40.3
1140,1,76,189.0,91.0,22.0,103.0,40.8
3162,0,24,166.0,64.0,3.0,93.0,38.6
